# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   87       3.049851276629e-10       7.598991843176e-14      -1.945639052474e-12       0.000000000000e+00       1.544954836931e-11       2.052323044573e-12      -1.108801950024e-14 
   88       3.086823651063e-10       7.802640979845e-14      -2.026067316485e-12       0.000000000000e+00       1.500998468574e-11       2.003738922183e-12      -1.100293877495e-14 
   89       3.124111728243e-10       8.006542812062e-14      -2.107347632391e-12       0.000000000000e+00       1.458733921518e-11       1.956859120998e-12      -1.087715285006e-14 
   90       3.161713467086e-10       8.210572680816e-14      -2.189454314249e-12       0.000000000000e+00       1.418067520146e-11       1.911594285407e-12      -1.071472514458e-14 
   91       3.199624293633e-10       8.414606576533e-14      -2.272362710042e-12       0.000000000000e+00       1.378880648690e-11       1.867828824381e-12      -1.052022993061e-14 
   92       3.237836989261e-10       8.618521282394e-14      -2.356049282723e-12       0.000000000000e+00       1.341028864364e-11       1.825419963487e-12      -1.029876752616e-14 
   93       3.276344269272e-10       8.822183486643e-14      -2.440483602910e-12       0.000000000000e+00       1.304376170551e-11       1.784233594717e-12      -1.005549142140e-14 
   94       3.315147205085e-10       9.025414935049e-14      -2.525602773331e-12       0.000000000000e+00       1.268905659109e-11       1.744260052755e-12      -9.794075302827e-15 
   95       3.354247867957e-10       9.228022277970e-14      -2.611333289752e-12       0.000000000000e+00       1.234623946376e-11       1.705514079759e-12      -9.518042486787e-15 
   96       3.393646677634e-10       9.429807626386e-14      -2.697598757019e-12       0.000000000000e+00       1.201527097027e-11       1.667999142123e-12      -9.231241822435e-15 
   97       3.433342327490e-10       9.630568543798e-14      -2.784319859069e-12       0.000000000000e+00       1.169600219840e-11       1.631706987604e-12      -8.937856185046e-15 
   98       3.473331709680e-10       9.830098038131e-14      -2.871414328948e-12       0.000000000000e+00       1.138817063469e-11       1.596617202457e-12      -8.642410969335e-15 
   99       3.513609840282e-10       1.002818455363e-13      -2.958796918828e-12       0.000000000000e+00       1.109139612215e-11       1.562696768562e-12      -8.349782582771e-15 
  100       3.554169784449e-10       1.022461196275e-13      -3.046379370024e-12       0.000000000000e+00       1.080517681796e-11       1.529899620557e-12      -8.065206938898e-15 
  101       3.595002581551e-10       1.041915955809e-13      -3.134070383009e-12       0.000000000000e+00       1.052888515119e-11       1.498166202970e-12      -7.794287950654e-15 
  102       3.636097170323e-10       1.061160204424e-13      -3.221775587434e-12       0.000000000000e+00       1.026176378050e-11       1.467423027347e-12      -7.543006023684e-15 
  103       3.677440314016e-10       1.080170952974e-13      -3.309397512140e-12       0.000000000000e+00       1.000292155183e-11       1.437582229383e-12      -7.317726549661e-15 
  104       3.719019435127e-10       1.098925838627e-13      -3.396842087324e-12       0.000000000000e+00       9.751535524851e-12       1.408561574404e-12      -7.123733028725e-15 
  105       3.760831716945e-10       1.117406551454e-13      -3.484039215939e-12       0.000000000000e+00       9.507496839606e-12       1.380348505440e-12      -6.960582470018e-15 
  106       3.802876097671e-10       1.135595871369e-13      -3.570924938226e-12       0.000000000000e+00       9.270844967201e-12       1.352943961755e-12      -6.826135486622e-15 
  107       3.845150428255e-10       1.153476633726e-13      -3.657435189019e-12       0.000000000000e+00       9.041567675788e-12       1.326342487575e-12      -6.717968012497e-15 
  108       3.887651429519e-10       1.171031740453e-13      -3.743505839538e-12       0.000000000000e+00       8.819599252766e-12       1.300532013926e-12      -6.633363582932e-15 
  109       3.930374649274e-10       1.188244171182e-13      -3.829072739192e-12       0.000000000000e+00       8.604818726985e-12       1.275493640474e-12      -6.569305614999e-15 
  110       3.973314419443e-10       1.205096994383e-13      -3.914071757374e-12       0.000000000000e+00       8.397048090940e-12       1.251201417358e-12      -6.522469687998e-15 
  111       4.016463813181e-10       1.221573378493e-13      -3.998438825263e-12       0.000000000000e+00       8.196050522973e-12       1.227622127035e-12      -6.489215823915e-15 
  112       4.059814601995e-10       1.237656603054e-13      -4.082109977619e-12       0.000000000000e+00       8.001528609473e-12       1.204715066110e-12      -6.465580767868e-15 
  113       4.103357212864e-10       1.253330069837e-13      -4.165021394583e-12       0.000000000000e+00       7.813122567071e-12       1.182431827181e-12      -6.447270268559e-15 
  114       4.147080685358e-10       1.268577313981e-13      -4.247109443476e-12       0.000000000000e+00       7.630408464846e-12       1.160716080672e-12      -6.429651358727e-15 
  115       4.190972628763e-10       1.283382015123e-13      -4.328310720597e-12       0.000000000000e+00       7.452896446519e-12       1.139503356673e-12      -6.407744635596e-15 
  116       4.235020923111e-10       1.297728292300e-13      -4.408560535312e-12       0.000000000000e+00       7.280138133115e-12       1.118735815253e-12      -6.377241273540e-15 
  117       4.279219148595e-10       1.311601605539e-13      -4.487788063881e-12       0.000000000000e+00       7.112067445921e-12       1.098409061095e-12      -6.337710843540e-15 
  118       4.323561738818e-10       1.324987985300e-13      -4.565920682175e-12       0.000000000000e+00       6.948698075608e-12       1.078530637455e-12      -6.289770823340e-15 
  119       4.368042268787e-10       1.337873772003e-13      -4.642885498386e-12       0.000000000000e+00       6.790017205897e-12       1.059105462267e-12      -6.234098088668e-15 
  120       4.412653427451e-10       1.350245629672e-13      -4.718609381055e-12       0.000000000000e+00       6.635984701092e-12       1.040135742506e-12      -6.171430254097e-15 
  121       4.457386990237e-10       1.362090559573e-13      -4.793018987093e-12       0.000000000000e+00       6.486532293634e-12       1.021620888550e-12      -6.102567013902e-15 
  122       4.502233791595e-10       1.373395913858e-13      -4.866040789812e-12       0.000000000000e+00       6.341562771640e-12       1.003557428540e-12      -6.028371482923e-15 
  123       4.547183697533e-10       1.384149409206e-13      -4.937601106946e-12       0.000000000000e+00       6.200949166447e-12       9.859389227448e-13      -5.949771537419e-15 
  124       4.592225578159e-10       1.394339140460e-13      -5.007626128679e-12       0.000000000000e+00       6.064533940154e-12       9.687558779207e-13      -5.867761155935e-15 
  125       4.637347280220e-10       1.403953594275e-13      -5.076041945670e-12       0.000000000000e+00       5.932128173173e-12       9.519956616748e-13      -5.783401760156e-15 
  126       4.682535599644e-10       1.412981662751e-13      -5.142774577079e-12       0.000000000000e+00       5.803510751763e-12       9.356424168268e-13      -5.697823555768e-15 
  127       4.727776254072e-10       1.421412657082e-13      -5.207749998593e-12       0.000000000000e+00       5.678427555582e-12       9.196769757708e-13      -5.612226873318e-15 
  128       4.773053855409e-10       1.429236321193e-13      -5.270894170449e-12       0.000000000000e+00       5.556590645225e-12       9.040767748371e-13      -5.527883509073e-15 
  129       4.818353542844e-10       1.436443291815e-13      -5.332134426652e-12       0.000000000000e+00       5.437740151072e-12       8.888210775040e-13      -5.445891571986e-15 
  130       4.863666142827e-10       1.443026506803e-13      -5.391403755392e-12       0.000000000000e+00       5.321839341629e-12       8.739074737690e-13      -5.366406769980e-15 
