# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1957       7.910294383939e-02       7.467538457949e-04      -3.280078079830e-05       7.342595713962e-04       9.443186307446e-04       1.053826832539e-05       8.613486469294e-08 
 1958       7.917826775213e-02       7.473067032747e-04      -3.230311003551e-05       7.350338896811e-04       9.433408646345e-04       1.055455043198e-05       8.046178073072e-08 
 1959       7.925303109216e-02       7.478439923897e-04      -3.176820493583e-05       7.358086966364e-04       9.423641855994e-04       1.056984877022e-05       7.462988599114e-08 
 1960       7.932724827731e-02       7.483661191205e-04      -3.119702164656e-05       7.365839916879e-04       9.413885924701e-04       1.058430386509e-05       6.864260206815e-08 
 1961       7.940093378986e-02       7.488734912514e-04      -3.059052056011e-05       7.373597742586e-04       9.404140840424e-04       1.059805682448e-05       6.250336593726e-08 
 1962       7.947410217656e-02       7.493665183733e-04      -2.994966631954e-05       7.381360437682e-04       9.394406590768e-04       1.061124933995e-05       5.621562997569e-08 
 1963       7.954676804878e-02       7.498456118858e-04      -2.927542782420e-05       7.389127996335e-04       9.384683162986e-04       1.062402368747e-05       4.978286198260e-08 
 1964       7.961894608254e-02       7.503111849995e-04      -2.856877823520e-05       7.396900412682e-04       9.374970543976e-04       1.063652272817e-05       4.320854519928e-08 
 1965       7.969065101864e-02       7.507636527385e-04      -2.783069498099e-05       7.404677680830e-04       9.365268720284e-04       1.064888990907e-05       3.649617832933e-08 
 1966       7.976189766272e-02       7.512034319425e-04      -2.706215976295e-05       7.412459794856e-04       9.355577678100e-04       1.066126926385e-05       2.964927555885e-08 
 1967       7.983270088533e-02       7.516309412698e-04      -2.626415856090e-05       7.420246748806e-04       9.345897403259e-04       1.067380541362e-05       2.267136657667e-08 
 1968       7.990307562205e-02       7.520466011988e-04      -2.543768163870e-05       7.428038536694e-04       9.336227881240e-04       1.068664356759e-05       1.556599659451e-08 
 1969       7.997303687355e-02       7.524508340312e-04      -2.458372354975e-05       7.435835152506e-04       9.326569097166e-04       1.069992952389e-05       8.336726367190e-09 
 1970       8.004259970568e-02       7.528440638935e-04      -2.370328314260e-05       7.443636590196e-04       9.316921035802e-04       1.071380967028e-05       9.871322128314e-10 
 1971       8.011177924957e-02       7.532267167401e-04      -2.279736356649e-05       7.451442843687e-04       9.307283681556e-04       1.072843098493e-05      -6.479193966960e-09 
 1972       8.018059070166e-02       7.535992203554e-04      -2.186697227688e-05       7.459253906873e-04       9.297657018478e-04       1.074394103711e-05      -1.405864466689e-08 
 1973       8.024904932388e-02       7.539620043561e-04      -2.091312104103e-05       7.467069773614e-04       9.288041030256e-04       1.076048798801e-05      -2.174759675779e-08 
 1974       8.031717044364e-02       7.543155001934e-04      -1.993682594358e-05       7.474890437743e-04       9.278435700222e-04       1.077822059142e-05      -2.954241146642e-08 
 1975       8.038496945396e-02       7.546601411559e-04      -1.893910739205e-05       7.482715893060e-04       9.268841011345e-04       1.079728819453e-05      -3.743943435524e-08 
 1976       8.045246181357e-02       7.549963623714e-04      -1.792099012243e-05       7.490546133334e-04       9.259256946235e-04       1.081784073863e-05      -4.543499530229e-08 
 1977       8.051966304694e-02       7.553246008095e-04      -1.688350320473e-05       7.498381152304e-04       9.249683487139e-04       1.084002875989e-05      -5.352540848090e-08 
 1978       8.058658874441e-02       7.556452952841e-04      -1.582768004856e-05       7.506220943677e-04       9.240120615942e-04       1.086400339012e-05      -6.170697233958e-08 
 1979       8.065325456228e-02       7.559588864553e-04      -1.475455840862e-05       7.514065501131e-04       9.230568314167e-04       1.088991635746e-05      -6.997596958177e-08 
 1980       8.071967622285e-02       7.562658168325e-04      -1.366518039033e-05       7.521914818310e-04       9.221026562973e-04       1.091791998718e-05      -7.832866714567e-08 
 1981       8.078586951454e-02       7.565665307760e-04      -1.256059245535e-05       7.529768888830e-04       9.211495343154e-04       1.094816720242e-05      -8.676131618403e-08 
 1982       8.085185029197e-02       7.568614744998e-04      -1.144184542714e-05       7.537627706274e-04       9.201974635141e-04       1.098081152490e-05      -9.527015204396e-08 
 1983       8.091763447604e-02       7.571510960739e-04      -1.030999449651e-05       7.545491264193e-04       9.192464418997e-04       1.101600707572e-05      -1.038513942467e-07 
 1984       8.098323805399e-02       7.574358454265e-04      -9.166099227196e-06       7.553359556109e-04       9.182964674423e-04       1.105390857606e-05      -1.125012464676e-07 
 1985       8.104867707955e-02       7.577161743466e-04      -8.011223561385e-06       7.561232575513e-04       9.173475380749e-04       1.109467134797e-05      -1.212158965157e-07 
