# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  120       4.630007497239e-10       1.351561204791e-13      -4.831816111052e-12       5.403112045944e-16       5.780496980543e-12       1.068234531486e-12      -6.113993629642e-15 
  121       4.677446431402e-10       1.363621688023e-13      -4.907527833048e-12       5.497139956854e-16       5.647341176753e-12       1.050010227571e-12      -6.044955927062e-15 
  122       4.724993779152e-10       1.375151524521e-13      -4.981826298954e-12       5.592140614368e-16       5.518254425644e-12       1.032235627320e-12      -5.970810585922e-15 
  123       4.772639183413e-10       1.386138531075e-13      -5.054636679606e-12       5.688120903709e-16       5.393119639784e-12       1.014900787820e-12      -5.892463887708e-15 
  124       4.820371311608e-10       1.396570898406e-13      -5.125884011255e-12       5.785087819916e-16       5.271792130762e-12       9.979924887396e-13      -5.810886295110e-15 
  125       4.868177828675e-10       1.406437204682e-13      -5.195493223798e-12       5.883048468499e-16       5.154098877644e-12       9.814941421686e-13      -5.727113750817e-15 
  126       4.916045370095e-10       1.415726429036e-13      -5.263389169013e-12       5.982010066083e-16       5.039837795408e-12       9.653857024650e-13      -5.642248976312e-15 
  127       4.963959514912e-10       1.424427965086e-13      -5.329496648794e-12       6.081979941058e-16       4.928777003396e-12       9.496435760948e-13      -5.557462770668e-15 
  128       5.011904758754e-10       1.432531634451e-13      -5.393740443386e-12       6.182965534229e-16       4.820654093757e-12       9.342405314755e-13      -5.473995309345e-15 
  129       5.059866101109e-10       1.440028137654e-13      -5.456046695853e-12       6.284974753940e-16       4.715232159225e-12       9.191519171110e-13      -5.392914937801e-15 
  130       5.107834061323e-10       1.446910434057e-13      -5.516347177252e-12       6.388017084116e-16       4.612476379492e-12       9.043752787329e-13      -5.314361876573e-15 
  131       5.155800164437e-10       1.453172539555e-13      -5.574575544887e-12       6.492102599567e-16       4.512395514269e-12       8.899127338228e-13      -5.238223617966e-15 
  132       5.203755360995e-10       1.458809119250e-13      -5.630666065583e-12       6.597241625562e-16       4.414986558213e-12       8.757648116514e-13      -5.164369561977e-15 
  133       5.251690011612e-10       1.463815504093e-13      -5.684553653624e-12       6.703444741015e-16       4.320234415526e-12       8.619304082612e-13      -5.092650579814e-15 
  134       5.299593871545e-10       1.468187707533e-13      -5.736173908686e-12       6.810722781669e-16       4.228111574545e-12       8.484067414487e-13      -5.022898577410e-15 
  135       5.347456075275e-10       1.471922442165e-13      -5.785463153784e-12       6.919086843284e-16       4.138577782338e-12       8.351893057473e-13      -4.954926058944e-15 
  136       5.395265121070e-10       1.475017136381e-13      -5.832358473204e-12       7.028548284820e-16       4.051579719297e-12       8.222718274093e-13      -4.888525690354e-15 
  137       5.443008855567e-10       1.477469951010e-13      -5.876797750445e-12       7.139118731625e-16       3.967050673735e-12       8.096462193888e-13      -4.823469862859e-15 
  138       5.490674458341e-10       1.479279795973e-13      -5.918719706158e-12       7.250810078618e-16       3.884910216475e-12       7.973025363237e-13      -4.759510256472e-15 
  139       5.538248426478e-10       1.480446346927e-13      -5.958063936082e-12       7.363634493474e-16       3.805063875451e-12       7.852289295188e-13      -4.696377403521e-15 
  140       5.585716559152e-10       1.480970061914e-13      -5.994770948984e-12       7.477604419813e-16       3.727402810296e-12       7.734116019279e-13      -4.633780252161e-15 
  141       5.633063942195e-10       1.480852198006e-13      -6.028782204600e-12       7.592732580384e-16       3.651803486939e-12       7.618347631362e-13      -4.571405729897e-15 
  142       5.680274932672e-10       1.480094827958e-13      -6.060040151571e-12       7.709031980246e-16       3.578127352198e-12       7.504805843430e-13      -4.508918307099e-15 
  143       5.727333143453e-10       1.478700856850e-13      -6.088488265381e-12       7.826515909961e-16       3.506220508376e-12       7.393291533440e-13      -4.445959560517e-15 
  144       5.774222721614e-10       1.476674158171e-13      -6.114071431761e-12       7.945196307958e-16       3.435945780295e-12       7.283629249216e-13      -4.382225051614e-15 
  145       5.820932358242e-10       1.474019962039e-13      -6.136737059393e-12       8.065078658959e-16       3.367283166378e-12       7.175806615393e-13      -4.317704425059e-15 
  146       5.867451646454e-10       1.470744537081e-13      -6.156434149534e-12       8.186166596320e-16       3.300238718220e-12       7.069847878346e-13      -4.252464261191e-15 
  147       5.913769815155e-10       1.466855091612e-13      -6.173112999972e-12       8.308463491501e-16       3.234812899384e-12       6.965769996107e-13      -4.186572894476e-15 
  148       5.959875721043e-10       1.462359790971e-13      -6.186725244953e-12       8.431972447813e-16       3.171000446164e-12       6.863582446546e-13      -4.120100421364e-15 
  149       6.005757840617e-10       1.457267774856e-13      -6.197223895103e-12       8.556696294183e-16       3.108790228336e-12       6.763287035550e-13      -4.053118708145e-15 
  150       6.051404262192e-10       1.451589174658e-13      -6.204563377353e-12       8.682637578901e-16       3.048165109919e-12       6.664877705206e-13      -3.985701398803e-15 
  151       6.096802677903e-10       1.445335130795e-13      -6.208699574864e-12       8.809798563382e-16       2.989101809934e-12       6.568340341983e-13      -3.917923922871e-15 
  152       6.141940375714e-10       1.438517810044e-13      -6.209589866950e-12       8.938181215917e-16       2.931570763158e-12       6.473652584914e-13      -3.849863503286e-15 
  153       6.186804231433e-10       1.431150422877e-13      -6.207193168999e-12       9.067787205431e-16       2.875535980885e-12       6.380783633774e-13      -3.781599164246e-15 
  154       6.231380700713e-10       1.423247240796e-13      -6.201469972406e-12       9.198617895238e-16       2.820954911679e-12       6.289694057268e-13      -3.713211739064e-15 
  155       6.275655811068e-10       1.414823613663e-13      -6.192382384487e-12       9.330674336795e-16       2.767778302137e-12       6.200335601206e-13      -3.644783878022e-15 
  156       6.319615153879e-10       1.405895987041e-13      -6.179894168409e-12       9.463957263459e-16       2.715950057645e-12       6.112650996689e-13      -3.576400056230e-15 
  157       6.363243876405e-10       1.396481919519e-13      -6.163970783112e-12       9.598467084244e-16       2.665407103132e-12       6.026573768287e-13      -3.508146581477e-15 
  158       6.406526673787e-10       1.386600100054e-13      -6.144579423236e-12       9.734203877571e-16       2.616079243833e-12       5.942028042224e-13      -3.440111602089e-15 
  159       6.449447781066e-10       1.376270365301e-13      -6.121689059039e-12       9.871167385031e-16       2.567889026041e-12       5.858928354559e-13      -3.372385114781e-15 
  160       6.491990965185e-10       1.365513716949e-13      -6.095270476328e-12       1.000935700513e-15       2.520751597870e-12       5.777179459364e-13      -3.305058972518e-15 
  161       6.534140637857e-10       1.354351871684e-13      -6.065296223948e-12       1.014877234651e-15       2.474591990517e-12       5.696698161607e-13      -3.238214124962e-15 
  162       6.575885321529e-10       1.342805829971e-13      -6.031740367219e-12       1.028941495559e-15       2.429398971770e-12       5.617481388210e-13      -3.171881055316e-15 
  163       6.617214476079e-10       1.330897213247e-13      -5.994578788899e-12       1.043128673050e-15       2.385175710968e-12       5.539543798123e-13      -3.106075843529e-15 
  164       6.658117402713e-10       1.318648734966e-13      -5.953789318832e-12       1.057438937168e-15       2.341922728198e-12       5.462896209273e-13      -3.040812568551e-15 
  165       6.698583241132e-10       1.306084215786e-13      -5.909351773452e-12       1.071872437826e-15       2.299637835208e-12       5.387545508079e-13      -2.976103257446e-15 
