# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   97       3.530161165256e-10       9.497080495342e-14      -2.818167722221e-12       0.000000000000e+00       1.076656205618e-11       1.662302253857e-12      -8.842481995921e-15 
   98       3.571623420164e-10       9.695515133179e-14      -2.905870913931e-12       0.000000000000e+00       1.047892373258e-11       1.626866635303e-12      -8.551904642125e-15 
   99       3.613370887962e-10       9.892635386112e-14      -2.993876113137e-12       0.000000000000e+00       1.020172383525e-11       1.592616795191e-12      -8.264514742465e-15 
  100       3.655397747472e-10       1.008822646030e-13      -3.082096869469e-12       0.000000000000e+00       9.934486128863e-12       1.559495679054e-12      -7.985277994804e-15 
  101       3.697696275971e-10       1.028206868298e-13      -3.170443802951e-12       0.000000000000e+00       9.676616131378e-12       1.527431730216e-12      -7.719505734695e-15 
  102       3.740256777483e-10       1.047393748431e-13      -3.258824576462e-12       0.000000000000e+00       9.427397317785e-12       1.496338420379e-12      -7.472862871843e-15 
  103       3.783067511087e-10       1.066360337914e-13      -3.347143868194e-12       0.000000000000e+00       9.185987323903e-12       1.466113780203e-12      -7.251375826558e-15 
  104       3.826117190076e-10       1.085084331237e-13      -3.435309518158e-12       0.000000000000e+00       8.951608184722e-12       1.436663955092e-12      -7.060042697611e-15 
  105       3.869403018393e-10       1.103547647924e-13      -3.523251972641e-12       0.000000000000e+00       8.724154493352e-12       1.407978507572e-12      -6.898432851558e-15 
  106       3.912923611186e-10       1.121733333247e-13      -3.610907427293e-12       0.000000000000e+00       8.503660700699e-12       1.380064459394e-12      -6.764504930649e-15 
  107       3.956676477952e-10       1.139624475627e-13      -3.698211927455e-12       0.000000000000e+00       8.290112773176e-12       1.352922971776e-12      -6.655944205470e-15 
